lat,lon
42.661106,-79.29283
42.661373,-80.629166
42.66156,-78.549675
42.661934,-79.5601
42.661934,-78.31172
42.662003,-78.07377
42.662094,-80.3619
42.662376,-79.82736
42.66243,-80.09463
42.662437,-79.054886
42.662514,-80.92577
42.663464,-78.81693
42.663612,-79.32215
42.663666,-80.65851
42.664185,-78.57897
42.6644,-79.58942
42.66443,-80.39124
42.664597,-78.34101
42.6647,-78.10305
42.66476,-80.95513
42.664795,-79.85669
42.664806,-80.12397
42.66498,-79.0842
42.665955,-80.68787
42.666046,-78.84624
42.666115,-79.35147
42.666763,-80.420586
42.666805,-78.60828
42.66686,-79.618744
42.667004,-80.98449
42.667183,-80.153305
42.667213,-79.886024
42.667255,-78.37031
42.667397,-78.13234
42.667522,-79.11351
42.66824,-80.71722
42.66861,-79.38079
42.668625,-78.87554
42.66909,-80.449936
42.66931,-79.64807
42.66942,-78.63757
42.66955,-80.18265
42.669624,-79.91536
42.669907,-78.399605
42.67006,-79.14282
42.670086,-78.16163
42.67052,-80.74657
42.671104,-79.41011
42.671196,-78.904854
42.671413,-80.47928
42.67176,-79.6774
42.671917,-80.21199
42.67203,-79.944695
42.67203,-78.66688
42.672554,-78.4289
42.67259,-79.17214
42.672775,-78.19092
42.672794,-80.775925
42.67359,-79.43943
42.67373,-80.50863
42.673767,-78.934166
42.674206,-79.70673
42.674274,-80.24133
42.674435,-79.97403
42.674637,-78.69618
42.675064,-80.80528
42.675114,-79.201454
42.675198,-78.4582
42.675457,-78.22021
42.67604,-80.53798
42.676075,-79.46876
42.67633,-78.96348
42.676632,-80.270676
42.676647,-79.73606
42.676834,-80.00337
42.67724,-78.72549
42.67733,-80.83464
42.677635,-79.230774
42.677837,-78.487495
42.67812,-78.01151
42.67813,-78.249504
42.678352,-80.56733
42.678555,-79.498085
42.678886,-78.99279
42.67898,-80.30002
42.679085,-79.765396
42.679226,-80.03271
42.679592,-80.864
42.679832,-78.7548
42.680153,-79.26009
42.680473,-78.5168
42.680653,-80.59669
42.680805,-78.2788
42.68083,-78.0408
42.681026,-79.52741
42.681328,-80.32937
42.681442,-79.0221
42.681515,-79.79473
42.681614,-80.06205
42.68185,-80.89336
42.682426,-78.7841
42.682663,-79.28942
42.682953,-80.62604
42.6831,-78.546104
42.68347,-78.3081
42.683495,-79.55674
42.683533,-78.07009
42.68367,-80.35872
42.68394,-79.824066
42.68399,-79.05142
42.684,-80.09139
42.6841,-80.922714
42.685013,-78.813416
42.68517,-79.31874
42.68525,-80.655396
42.685726,-78.57541
42.68596,-79.586075
42.68601,-80.38807
42.686134,-78.337395
42.686234,-78.09938
42.686348,-80.95208
42.686363,-79.8534
42.68638,-80.120735
42.686535,-79.08074
42.68754,-80.68475
42.687595,-78.84273
42.68767,-79.34807
42.68834,-80.41742
42.688347,-78.60471
42.68842,-79.6154
42.68859,-80.981445
42.688755,-80.15008
42.68878,-79.882744
42.688793,-78.36669
42.68893,-78.12868
42.689075,-79.110054
42.689823,-80.71411
42.69017,-79.377396
42.690174,-78.87204
42.690666,-80.44677
42.690876,-79.64474
42.690964,-78.63402
42.691124,-80.17943
42.691193,-79.91208
42.691444,-78.395996
42.691612,-79.13938
42.691624,-78.157974
42.6921,-80.74347
42.69266,-79.40672
42.692745,-78.90136
42.69299,-80.47613
42.693325,-79.67407
42.69349,-80.20877
42.693573,-78.66333
42.6936,-79.94142
42.694096,-78.4253
42.69414,-79.1687
42.69431,-78.18727
42.694378,-80.772835
42.69515,-79.43605
42.695305,-80.50548
42.695316,-78.93067
42.69577,-79.70341
42.69585,-80.23812
42.696003,-79.970764
42.696182,-78.69264
42.696648,-80.80219
42.696667,-79.19803
42.69674,-78.454605
42.69699,-78.21657
42.69762,-80.534836
42.69763,-79.465385
42.69788,-78.95999
42.698204,-80.26747
42.69821,-79.73274
42.698402,-80.00011
42.69878,-78.721954
42.698914,-80.83156
42.69919,-79.22735
42.69938,-78.48391
42.69965,-78.00782
42.69967,-78.245865
42.69993,-80.56419
42.70011,-79.49471
42.700436,-78.98931
42.700554,-80.29683
42.700645,-79.762085
42.700794,-80.02946
42.701176,-80.86092
42.701378,-78.75127
42.701706,-79.256676
42.70201,-78.513214
42.702232,-80.59355
42.70234,-78.27517
42.70236,-78.03712
42.702587,-79.52405
42.7029,-80.32618
42.70299,-79.01863
42.70308,-79.79143
42.703182,-80.0588
42.70343,-80.89029
42.70397,-78.78058
42.704216,-79.286
42.704533,-80.62292
42.704643,-78.54253
42.70501,-78.304474
42.705055,-79.55338
42.705067,-78.066414
42.705242,-80.35554
42.705505,-79.82077
42.70554,-79.04796
42.705566,-80.08815
42.705685,-80.919655
42.70656,-78.8099
42.706722,-79.31534
42.706825,-80.652275
42.707268,-78.57184
42.70752,-79.58272
42.70758,-80.38489
42.707672,-78.33378
42.707767,-78.09571
42.707928,-79.85011
42.70793,-80.94903
42.707947,-80.1175
42.708088,-79.07728
42.709114,-80.68164
42.70914,-78.83922
42.709225,-79.344666
42.70989,-78.60115
42.70991,-80.414246
42.70998,-79.61206
42.710175,-80.97839
42.710323,-80.14685
42.710327,-78.36308
42.710346,-79.879456
42.71046,-78.12501
42.710625,-79.106606
42.7114,-80.711006
42.71172,-78.86854
42.711723,-79.374
42.71224,-80.4436
42.712433,-79.641396
42.712505,-78.63046
42.712692,-80.1762
42.712757,-79.9088
42.712982,-78.39239
42.713154,-78.15431
42.71316,-79.13593
42.71368,-80.74037
42.71422,-79.403336
42.71429,-78.89786
42.71456,-80.47297
42.714886,-79.67074
42.715057,-80.20556
42.715115,-78.65978
42.715164,-79.93815
42.71563,-78.4217
42.71569,-79.16526
42.71584,-78.18362
42.715958,-80.76974
42.716705,-79.43267
42.71686,-78.92718
42.71688,-80.50233
42.71733,-79.70008
42.71742,-80.23492
42.717567,-79.9675
42.71772,-78.689095
42.71822,-79.19459
42.718227,-80.79911
42.718277,-78.45101
42.71852,-78.21292
42.71919,-79.462006
42.719196,-80.53169
42.719425,-78.956505
42.719772,-79.72942
42.719776,-80.264275
42.719967,-79.99685
42.72032,-78.718414
42.720493,-80.828476
42.72074,-79.22392
42.720917,-78.48032
42.721176,-78.00413
42.7212,-78.242226
42.721504,-80.56106
42.72167,-79.49135
42.721985,-78.98583
42.722126,-80.29363
42.722206,-79.75877
42.72236,-80.0262
42.722755,-80.85785
42.72292,-78.747734
42.723255,-79.25326
42.72355,-78.509636
42.72381,-80.59042
42.723873,-78.27153
42.72389,-78.03343
42.72414,-79.52068
42.724472,-80.32299
42.724537,-79.01516
42.72464,-79.78812
42.72475,-80.05556
42.72501,-80.88722
42.725513,-78.777054
42.72577,-79.28259
42.726105,-80.61979
42.72618,-78.53895
42.72654,-78.30084
42.726593,-78.06274
42.726612,-79.550026
42.726814,-80.35235
42.727066,-79.81747
42.72709,-79.04449
42.727135,-80.08491
42.727264,-80.916595
42.7281,-78.80638
42.728275,-79.31193
42.7284,-80.649155
42.728806,-78.56827
42.729076,-79.57937
42.729153,-80.381714
42.729202,-78.330154
42.729294,-78.09204
42.72949,-79.84682
42.72951,-80.94597
42.729515,-80.114265
42.729633,-79.073814
42.730682,-78.8357
42.73069,-80.67853
42.730778,-79.34126
42.731426,-78.59759
42.731483,-80.41108
42.731537,-79.60871
42.731754,-80.97535
42.73186,-78.35947
42.731888,-80.14362
42.731907,-79.87617
42.73199,-78.121346
42.732174,-79.10315
42.732975,-80.7079
42.73326,-78.86503
42.733276,-79.370605
42.73381,-80.44044
42.73399,-79.63806
42.734043,-78.62691
42.73426,-80.17298
42.734318,-79.90552
42.734516,-78.38878
42.734684,-78.15065
42.73471,-79.132484
42.735256,-80.73727
42.73577,-79.39994
42.735836,-78.894356
42.736134,-80.46981
42.736443,-79.667404
42.736626,-80.20234
42.736652,-78.65623
42.73673,-79.934875
42.737164,-78.4181
42.73724,-79.16182
42.73737,-78.17996
42.737534,-80.76664
42.73826,-79.42928
42.738403,-78.92369
42.738453,-80.499176
42.738888,-79.696754
42.738987,-80.231705
42.739132,-79.96423
42.73926,-78.685555
42.739765,-79.191154
42.739803,-80.79602
42.73981,-78.44741
42.74005,-78.209274
42.74074,-79.458626
42.740765,-80.52854
42.740967,-78.95302
42.74133,-79.726105
42.74134,-80.26107
42.741528,-79.99358
42.741863,-78.714874
42.74207,-80.82539
42.742287,-79.22049
42.74245,-78.47673
42.742702,-78.000435
42.74273,-78.23859
42.743076,-80.557915
42.74322,-79.487976
42.743526,-78.98235
42.743694,-80.29043
42.743767,-79.755455
42.743923,-80.02294
42.74433,-80.854774
42.74446,-78.7442
42.744804,-79.24983
42.745083,-78.50605
42.74538,-80.58729
42.745403,-78.2679
42.74541,-78.02974
42.745693,-79.51732
42.74604,-80.31979
42.746082,-79.01168
42.746197,-79.78481
42.74631,-80.05231
42.74659,-80.884155
42.74705,-78.77353
42.74732,-79.279175
42.747677,-80.61666
42.747715,-78.53537
42.74807,-78.29721
42.74812,-78.05905
42.748165,-79.54667
42.748383,-80.34917
42.748623,-79.81416
42.74863,-79.041016
42.748695,-80.081665
42.74884,-80.913536
42.74964,-78.80286
42.749825,-79.30852
42.749973,-80.646034
42.75034,-78.5647
42.75063,-79.57602
42.750717,-80.37853
42.750732,-78.32653
42.75082,-78.08836
42.751045,-79.84352
42.751076,-80.11103
42.751087,-80.94292
42.75118,-79.07036
42.752224,-78.83219
42.752262,-80.675415
42.752327,-79.33786
42.75296,-78.594025
42.75305,-80.407906
42.75309,-79.60537
42.75333,-80.9723
42.75339,-78.35585
42.753452,-80.14039
42.753464,-79.87288
42.753517,-78.117676
42.75372,-79.09969
42.754547,-80.70479
42.754803,-78.86153
42.754826,-79.3672
42.75538,-80.43727
42.755547,-79.63472
42.755577,-78.623344
42.75582,-80.169754
42.75588,-79.90224
42.756046,-78.38517
42.756207,-78.14699
42.756252,-79.129036
42.75683,-80.73417
42.75732,-79.39655
42.757374,-78.890854
42.7577,-80.466644
42.757996,-79.66407
42.758186,-80.19913
42.75819,-78.65267
42.758286,-79.931595
42.758694,-78.41449
42.758785,-79.15838
42.758896,-78.17631
42.759106,-80.76355
42.759808,-79.425896
42.759945,-78.92019
42.76002,-80.496025
42.76044,-79.69343
42.760548,-80.22849
42.76069,-79.96096
42.760796,-78.68201
42.76131,-79.18772
42.76134,-78.44382
42.761375,-80.79293
42.761578,-78.20562
42.76229,-79.455246
42.762337,-80.5254
42.76251,-78.94953
42.762882,-79.722786
42.762905,-80.25786
42.76309,-79.990326
42.763397,-78.711334
42.76364,-80.82231
42.763832,-79.217064
42.76398,-78.47314
42.764256,-78.23494
42.764645,-80.55477
42.76477,-79.484604
42.765068,-78.97887
42.76526,-80.28723
42.76532,-79.752144
42.765484,-80.019684
42.765903,-80.85169
42.765995,-78.74067
42.76635,-79.24641
42.766617,-78.502464
42.76693,-78.26426
42.766933,-78.026054
42.76695,-80.58415
42.767246,-79.513954
42.767605,-80.316605
42.767624,-79.00821
42.767754,-79.7815
42.76787,-80.04906
42.76816,-80.88108
42.76859,-78.770004
42.768864,-79.27576
42.769245,-78.53179
42.76925,-80.61353
42.769596,-78.29358
42.76964,-78.05537
42.769714,-79.543304
42.769947,-80.34598
42.770172,-79.03755
42.77018,-79.81086
42.770256,-80.07842
42.770416,-80.91047
42.771175,-78.79934
42.77137,-79.3051
42.77154,-80.642914
42.771873,-78.56113
42.77218,-79.57266
42.77226,-78.32291
42.772285,-80.37535
42.772343,-78.08469
42.772602,-79.840225
42.772636,-80.10779
42.772663,-80.93986
42.77272,-79.066895
42.773758,-78.828674
42.773834,-80.672295
42.773872,-79.33445
42.774494,-78.590454
42.774616,-80.40473
42.77464,-79.60202
42.774906,-80.969246
42.774918,-78.352234
42.775013,-80.13716
42.77502,-79.86959
42.77504,-78.114006
42.77526,-79.09624
42.77612,-80.701675
42.776337,-78.85802
42.77637,-79.36381
42.776943,-80.434105
42.777096,-79.63138
42.77711,-78.61979
42.777145,-80.998634
42.77738,-80.166534
42.777435,-79.89896
42.777573,-78.38155
42.77773,-78.143326
42.777794,-79.12558
42.7784,-80.731064
42.778866,-79.39316
42.77891,-78.88735
42.779266,-80.463486
42.77955,-79.660736
42.77972,-78.649124
42.779747,-80.19591
42.779842,-79.92832
42.780224,-78.41088
42.780327,-79.15493
42.78042,-78.172646
42.780674,-80.76045
42.781353,-79.422516
42.781483,-78.916695
42.781586,-80.49287
42.781994,-79.6901
42.78211,-80.22528
42.782246,-79.95769
42.78233,-78.67846
42.782852,-79.18428
42.782867,-78.440216
42.782948,-80.78984
42.7831,-78.20197
42.78384,-79.451866
42.7839,-80.52225
42.784046,-78.94604
42.784435,-79.71946
42.784466,-80.254654
42.784645,-79.98706
42.78493,-78.707794
42.785213,-80.81923
42.785378,-79.21363
42.785507,-78.46954
42.785778,-78.23129
42.78621,-80.55163
42.786316,-79.481224
42.786606,-78.97538
42.78682,-80.284035
42.786873,-79.748825
42.78704,-80.016426
42.787476,-80.84862
42.78753,-78.73713
42.78789,-79.24298
42.788143,-78.49888
42.788452,-78.26062
42.788452,-78.02236
42.788513,-80.58102
42.78879,-79.51058
42.78916,-79.00473
42.789165,-80.31341
42.789303,-79.77819
42.78943,-80.0458
42.789734,-80.878006
42.790123,-78.76647
42.790405,-79.27233
42.790775,-78.52821
42.790813,-80.610405
42.791122,-78.28995
42.79116,-78.05169
42.791264,-79.53995
42.791508,-80.34279
42.79171,-79.03408
42.791733,-79.807556
42.791813,-80.07517
42.791985,-80.9074
42.79271,-78.795815
42.79291,-79.30169
42.79311,-80.639786
42.7934,-78.55755
42.793728,-79.569305
42.793785,-78.31928
42.793846,-80.37217
42.79386,-78.08101
42.794155,-79.83693
42.794193,-80.10455
42.794235,-80.9368
42.79426,-79.06342
42.79529,-78.82516
42.7954,-80.669174
42.795418,-79.33105
42.79602,-78.58688
42.796177,-80.40155
42.79619,-79.59867
42.796444,-78.34861
42.79648,-80.966194
42.79656,-78.11034
42.79657,-80.13393
42.796574,-79.866295
42.7968,-79.09278
42.797688,-80.69857
42.79787,-78.8545
42.797916,-79.360405
42.798508,-80.43094
42.798637,-78.61623
42.798645,-79.62804
42.798714,-80.99559
42.79894,-80.16331
42.798985,-79.89567
42.7991,-78.377945
42.79925,-78.139656
42.799335,-79.12213
42.79997,-80.72796
42.800407,-79.38976
42.800446,-78.88385
42.80083,-80.46032
42.801094,-79.6574
42.80125,-78.64556
42.801308,-80.19268
42.801395,-79.92504
42.801746,-78.40728
42.801865,-79.15148
42.801937,-78.16899
42.802242,-80.757355
42.8029,-79.41912
42.803017,-78.9132
42.80315,-80.48971
42.803543,-79.68677
42.80367,-80.22206
42.8038,-79.954414
42.80386,-78.674904
42.804394,-79.18084
42.804394,-78.436615
42.804516,-80.78674
42.804623,-78.19832
42.80538,-79.44849
42.80546,-80.5191
42.80558,-78.94255
42.805984,-79.71614
42.806026,-80.25144
42.8062,-79.983795
42.80646,-78.704254
42.80678,-80.81614
42.806915,-79.2102
42.807034,-78.46595
42.8073,-78.227646
42.807774,-80.548485
42.80786,-79.47785
42.80814,-78.9719
42.808376,-80.28083
42.808422,-79.74551
42.808594,-80.01317
42.809044,-80.845535
42.80906,-78.7336
42.809433,-79.239555
42.80967,-78.49529
42.80997,-78.01867
42.809975,-78.25698
42.810078,-80.57788
42.810337,-79.50722
42.810696,-79.00125
42.810726,-80.31021
42.810852,-79.77488
42.81098,-80.04255
42.811302,-80.87494
42.811653,-78.76294
42.811947,-79.26891
42.8123,-78.52463
42.812378,-80.60727
42.81264,-78.286316
42.812675,-78.048
42.81281,-79.53658
42.81307,-80.3396
42.813248,-79.0306
42.813282,-79.80425
42.81337,-80.07193
42.813553,-80.904335
42.81424,-78.79229
42.814453,-79.29827
42.814674,-80.636665
42.814926,-78.55397
42.815273,-79.56595
42.815308,-78.31565
42.815376,-78.07733
42.815403,-80.36899
42.815704,-79.833626
42.81575,-80.10131
42.815792,-79.05996
42.815804,-80.93374
42.816826,-78.82164
42.816956,-79.32764
42.816963,-80.66606
42.817547,-78.58331
42.817734,-79.59532
42.817738,-80.39838
42.817966,-78.344986
42.818047,-80.963135
42.818073,-78.10666
42.818123,-80.13069
42.818123,-79.86301
42.818333,-79.08932
42.81925,-80.69546
42.819405,-78.85099
42.819454,-79.357
42.82007,-80.427765
42.820164,-78.61266
42.82019,-79.62469
42.820286,-80.99254
42.820496,-80.16007
42.820538,-79.89238
42.82062,-78.37433
42.820766,-78.135994
42.82087,-79.118675
42.82153,-80.72485
42.82195,-79.38637
42.821976,-78.88034
42.82239,-80.45716
42.822643,-79.65406
42.822777,-78.642006
42.82286,-80.18946
42.822945,-79.92176
42.82327,-78.40367
42.823402,-79.14803
42.823456,-78.16533
42.823807,-80.75425
42.82444,-79.41573
42.824547,-78.9097
42.82471,-80.48655
42.82509,-79.68343
42.825222,-80.21885
42.825348,-79.95114
42.825386,-78.67136
42.825916,-78.43301
42.825928,-79.1774
42.82608,-80.78365
42.826138,-78.194664
42.826923,-79.4451
42.827023,-80.515945
42.82711,-78.93906
42.82753,-79.712814
42.82758,-80.24824
42.827747,-79.98052
42.827988,-78.70071
42.828346,-80.81306
42.828453,-79.20676
42.828556,-78.46236
42.828815,-78.224
42.829334,-80.54534
42.829403,-79.47447
42.829674,-78.968414
42.829933,-80.277626
42.829967,-79.74219
42.830143,-80.00991
42.830585,-78.73006
42.83061,-80.84245
42.83097,-79.23612
42.831192,-78.4917
42.831482,-78.01498
42.83149,-78.25334
42.83164,-80.57474
42.83188,-79.503845
42.83223,-78.99777
42.83228,-80.307014
42.8324,-79.77157
42.832535,-80.03929
42.832867,-80.871864
42.83318,-78.75941
42.83348,-79.26549
42.833824,-78.52105
42.83394,-80.60413
42.83416,-78.28268
42.83419,-78.04431
42.83435,-79.53322
42.83462,-80.33641
42.834778,-79.02713
42.834827,-79.80095
42.83492,-80.06868
42.83512,-80.90127
42.83577,-78.788765
42.83599,-79.29486
42.836235,-80.63354
42.83645,-78.55039
42.836815,-79.56259
42.836823,-78.31202
42.83689,-78.07365
42.83696,-80.36581
42.83725,-79.83033
42.8373,-80.09807
42.837326,-79.05649
42.837368,-80.93067
42.838352,-78.81812
42.838493,-79.32423
42.838524,-80.66294
42.839073,-78.57974
42.839275,-79.591965
42.839294,-80.395195
42.839485,-78.34136
42.83959,-78.10299
42.83961,-80.96008
42.83967,-79.85971
42.839676,-80.12746
42.839867,-79.08585
42.840813,-80.692345
42.84093,-78.84748
42.840992,-79.3536
42.84162,-80.42459
42.84169,-78.60909
42.841732,-79.621346
42.84185,-80.989494
42.84205,-80.156845
42.842083,-79.88909
42.84214,-78.37071
42.84228,-78.132324
42.842403,-79.11522
42.843094,-80.72175
42.843487,-79.382965
42.843506,-78.87684
42.84395,-80.453995
42.844185,-79.65073
42.844303,-78.63845
42.844414,-80.18623
42.844494,-79.91848
42.844788,-78.400055
42.844936,-79.144585
42.84497,-78.16167
42.84537,-80.75115
42.845978,-79.412346
42.846077,-78.9062
42.846268,-80.48339
42.84663,-79.6801
42.846775,-80.21563
42.846897,-79.94787
42.84691,-78.6678
42.847435,-78.429405
42.84746,-79.17395
42.84764,-80.780556
42.847652,-78.19101
42.84846,-79.44172
42.84858,-80.512794
42.84864,-78.93556
42.84907,-79.70949
42.849133,-80.245026
42.849297,-79.97726
42.84951,-78.69716
42.849907,-80.80997
42.849987,-79.20332
42.850075,-78.458755
42.85033,-78.22035
42.85089,-80.5422
42.85094,-79.47109
42.8512,-78.96492
42.851486,-80.27442
42.85151,-79.73887
42.851692,-80.006645
42.85211,-78.72652
42.852173,-80.83937
42.852505,-79.2327
42.85271,-78.488106
42.852993,-78.011284
42.853004,-78.249695
42.853195,-80.5716
42.853416,-79.50047
42.853756,-78.994286
42.853832,-80.30382
42.853943,-79.76825
42.854084,-80.03603
42.85443,-80.86878
42.854706,-78.755875
42.855015,-79.26206
42.855343,-78.51746
42.855495,-80.601006
42.855675,-78.279045
42.8557,-78.04063
42.85589,-79.529854
42.856174,-80.33321
42.856308,-79.02365
42.856373,-79.79764
42.85647,-80.06543
42.85668,-80.89819
42.857292,-78.78523
42.857525,-79.29144
42.85779,-80.63041
42.85797,-78.546814
42.85834,-78.30839
42.858353,-79.55923
42.858402,-78.06997
42.858513,-80.36262
42.858795,-79.82703
42.85885,-80.09482
42.858856,-79.053024
42.858932,-80.92761
42.85988,-78.8146
42.860027,-79.320816
42.860085,-80.65982
42.86059,-78.57617
42.860817,-79.588615
42.860847,-80.39202
42.861,-78.33774
42.8611,-78.09931
42.861176,-80.95702
42.861214,-79.856415
42.861225,-80.124214
42.861397,-79.08239
42.86237,-80.689224
42.862457,-78.84396
42.86253,-79.35019
42.86318,-80.421425
42.86321,-78.60553
42.863274,-79.618
42.863415,-80.98644
42.863598,-80.15361
42.86363,-79.8858
42.863655,-78.36709
42.863792,-78.128654
42.863934,-79.11176
42.86465,-80.718636
42.86502,-79.37957
42.865032,-78.87333
42.8655,-80.45083
42.865723,-79.647385
42.86582,-78.63489
42.865963,-80.183014
42.866035,-79.9152
42.866306,-78.39645
42.866467,-79.141136
42.86648,-78.158
42.86693,-80.74805
42.86751,-79.40895
42.867603,-78.902695
42.86782,-80.48023
42.86817,-79.676765
42.868324,-80.21241
42.86843,-78.664246
42.868443,-79.94459
42.86895,-78.4258
42.86899,-79.17051
42.869164,-78.18735
42.8692,-80.77746
42.87,-79.43833
42.870136,-80.509636
42.870167,-78.93206
42.870613,-79.706154
42.87068,-80.24181
42.870842,-79.97398
42.871033,-78.69361
42.871468,-80.80688
42.871517,-79.19988
42.871593,-78.455154
42.871845,-78.2167
42.872444,-80.53905
42.87248,-79.46771
42.872726,-78.96143
42.873035,-80.27122
42.87305,-79.73554
42.873238,-80.00338
42.87363,-78.72298
42.87373,-80.83629
42.874035,-79.22926
42.87423,-78.48451
42.8745,-78.00758
42.87452,-78.24605
42.874752,-80.56846
42.874954,-79.49709
42.875282,-78.99081
42.87538,-80.30062
42.875484,-79.76494
42.875626,-80.032776
42.875988,-80.86571
42.876225,-78.75234
42.87655,-79.25864
42.87686,-78.51387
42.877052,-80.59787
42.877186,-78.275406
42.87721,-78.036934
42.877422,-79.52648
42.877728,-80.330025
42.877834,-79.02018
42.877914,-79.79433
42.878014,-80.06218
42.878242,-80.89513
42.878815,-78.78171
42.879055,-79.28802
42.87935,-80.62728
42.879486,-78.543236
42.879852,-78.304756
42.87989,-79.55587
42.87991,-78.066284
42.880066,-80.35943
42.880337,-79.82372
42.880383,-79.04955
42.880394,-80.091576
42.88049,-80.924545
42.8814,-78.81107
42.88156,-79.3174
42.881638,-80.65669
42.88211,-78.57259
42.88235,-79.58526
42.882397,-80.38884
42.88251,-78.334114
42.882607,-78.095634
42.882736,-80.953964
42.882755,-79.85312
42.88277,-80.12098
42.882923,-79.078926
42.883926,-80.68611
42.88398,-78.84045
42.88406,-79.34679
42.884727,-80.41824
42.884727,-78.60196
42.884808,-79.61465
42.884975,-80.98339
42.885143,-80.15038
42.885166,-78.36347
42.88517,-79.882515
42.8853,-78.124985
42.88546,-79.10831
42.886208,-80.71552
42.886555,-79.37617
42.886555,-78.86982
42.88705,-80.447655
42.88726,-79.644035
42.88734,-78.631325
42.88751,-80.17979
42.887577,-79.91191
42.887817,-78.39283
42.88799,-78.154335
42.887993,-79.13768
42.888485,-80.74494
42.889046,-79.405556
42.889126,-78.89919
42.88937,-80.477066
42.88971,-79.67343
42.88987,-80.20919
42.88995,-78.66069
42.889984,-79.941315
42.890465,-78.422195
42.890522,-79.16706
42.890675,-78.18369
42.890755,-80.77436
42.89153,-79.434944
42.891685,-80.506485
42.89169,-78.928566
42.89215,-79.70283
42.89223,-80.2386
42.892384,-79.97071
42.89255,-78.69006
42.893024,-80.80378
42.893044,-79.19644
42.893105,-78.45155
42.893353,-78.21304
42.893997,-80.5359
42.89401,-79.46433
42.894253,-78.95794
42.89458,-80.268005
42.89459,-79.73222
42.89478,-80.000114
42.89515,-78.71943
42.895287,-80.833206
42.89556,-79.22583
42.895744,-78.48092
42.896004,-78.00389
42.896027,-78.2424
42.8963,-80.565315
42.896484,-79.49372
42.89681,-78.98732
42.89693,-80.29742
42.897022,-79.76162
42.89717,-80.02952
42.897545,-80.862625
42.897743,-78.7488
42.898075,-79.25521
42.898373,-78.510284
42.8986,-80.594734
42.898697,-78.27177
42.898712,-78.03324
42.898956,-79.52311
42.899273,-80.32683
42.899357,-79.0167
42.899452,-79.791016
42.899555,-80.05892
42.8998,-80.89205
42.900333,-78.778175
42.900585,-79.2846
42.900898,-80.624146
42.901,-78.53965
42.901363,-78.301125
42.901417,-78.0626
42.901424,-79.552505
42.90161,-80.35624
42.901875,-79.82042
42.901905,-79.046074
42.901936,-80.088326
42.902046,-80.92148
42.90292,-78.80755
42.903088,-79.31399
42.90319,-80.65357
42.903625,-78.56902
42.903885,-79.5819
42.903946,-80.38566
42.904022,-78.33049
42.904114,-78.09195
42.904293,-80.950905
42.904293,-79.849815
42.904312,-80.11774
42.904446,-79.07546
42.90548,-80.68299
42.9055,-78.83693
42.90559,-79.343376
42.906242,-78.59839
42.906277,-80.41507
42.90634,-79.6113
42.906532,-80.98033
42.906677,-78.35985
42.906685,-80.14715
42.906708,-79.87922
42.906807,-78.12131
42.906986,-79.10484
42.90776,-80.71242
42.908073,-78.8663
42.908085,-79.372765
42.9086,-80.44449
42.908794,-79.64069
42.908855,-78.62776
42.909054,-80.17656
42.90912,-79.90862
42.90933,-78.38921
42.909496,-78.150665
42.90952,-79.13423
42.910038,-80.74184
42.910572,-79.40216
42.910645,-78.89568
42.91092,-80.47391
42.911243,-79.6701
42.911415,-80.20597
42.911465,-78.657135
42.911522,-79.938034
42.911976,-78.41859
42.912045,-79.16361
42.912178,-78.18003
42.912308,-80.77126
42.91306,-79.43155
42.91321,-78.925064
42.913235,-80.50333
42.913685,-79.69949
42.913773,-80.23538
42.91392,-79.96744
42.914066,-78.68651
42.91457,-79.193
42.914577,-80.80069
42.914616,-78.44795
42.91486,-78.20939
42.91554,-79.460945
42.915546,-80.532745
42.91577,-78.954445
42.916122,-79.7289
42.916126,-80.2648
42.916317,-79.99685
42.916668,-78.71589
42.91684,-80.83012
42.917088,-79.22239
42.91725,-78.477325
42.917507,-78.00019
42.917534,-78.238754
42.91785,-80.56217
42.918015,-79.49034
42.918327,-78.98383
42.918476,-80.29421
42.918556,-79.7583
42.91871,-80.02626
42.919098,-80.85955
42.919262,-78.74526
42.9196,-79.251785
42.919884,-78.50669
42.92015,-80.59159
42.920204,-78.26812
42.920216,-78.02955
42.920486,-79.519745
42.92082,-80.32363
42.92088,-79.013214
42.920986,-79.787704
42.921097,-80.05567
42.921352,-80.88898
42.92185,-78.77464
42.92211,-79.28117
42.922447,-80.62102
42.922512,-78.536064
42.922867,-78.297485
42.922916,-78.05891
42.922955,-79.54914
42.923157,-80.35305
42.92341,-79.81711
42.923428,-79.0426
42.923477,-80.08508
42.923603,-80.91841
42.924435,-78.80402
42.924614,-79.31057
42.92474,-80.650444
42.925137,-78.565445
42.925415,-79.578545
42.92549,-80.38247
42.92553,-78.32686
42.925617,-78.08827
42.925827,-79.84652
42.925846,-80.947845
42.925854,-80.114494
42.92597,-79.07199
42.927013,-78.833405
42.92703,-80.67987
42.927116,-79.339966
42.927753,-78.59482
42.927822,-80.411896
42.92787,-79.60795
42.928085,-80.97728
42.928185,-78.356224
42.928226,-80.14391
42.92824,-79.87593
42.92831,-78.11764
42.928505,-79.10138
42.92931,-80.7093
42.929592,-78.86279
42.92961,-79.36936
42.930145,-80.441315
42.930325,-79.63735
42.930367,-78.6242
42.93059,-80.173325
42.930653,-79.905334
42.930836,-78.3856
42.931,-78.147
42.931038,-79.130775
42.931587,-80.73873
42.9321,-79.39876
42.93216,-78.89217
42.932465,-80.47074
